id	WT_rep1	WT_rep2	KO_rep1	KO_rep2
ENSMUSG00000000001.4	139.44658441985464	133.82567361716772	144.66410523846181	144.51188454728089
ENSMUSG00000000028.15	57.818125450499565	46.7170489335557	56.28129149996827	55.712772252132666
ENSMUSG00000000056.7	29.12862522696054	29.036208227870674	42.74062071356019	37.65566820203433
ENSMUSG00000000078.7	5.318291708105023	3.886736534439381	3.9148197851860087	5.505214649420224
ENSMUSG00000000085.16	131.4935426912205	133.2159894549027	99.57459265379	96.83672568330174
ENSMUSG00000000088.7	72.45562556455009	72.93346791095074	74.01312229169312	75.53154499004548
ENSMUSG00000000094.12	185.7010847802543	187.17303781535531	212.64379939063298	213.21696337204526
ENSMUSG00000000126.11	4.732791703543002	2.97221029104188	7.000618909979686	5.285006063443415
ENSMUSG00000000127.15	23.95670851999602	24.006313889184415	28.647269486890558	28.076594712043143
ENSMUSG00000000131.15	79.62800062043485	82.5359934666245	70.19041591321738	73.769876302231
ENSMUSG00000000142.15	319.73179415791026	313.9873435664755	503.1694841547899	460.3460489845191
ENSMUSG00000000148.17	8.684916734336642	9.83115711652314	15.24476881054787	16.73585253423748
ENSMUSG00000000149.10	137.7388760732154	134.13051569830023	123.52407839845735	125.13352898132169
ENSMUSG00000000154.16	1.268583343217712	1.219368324530002	1.7501547274949214	1.6515643948260672
ENSMUSG00000000157.16	2.0492500159670732	2.5911576896262543	0.4145103301961656	0.49546931844782016
ENSMUSG00000000167.14	1.6589166795923926	2.0576840476443783	1.5659279140744036	1.2661993693666516
ENSMUSG00000000168.9	39.96037531135793	47.25052257553758	45.04345588131667	43.05077855846615
ENSMUSG00000000171.5	98.65675076870052	101.20757093599016	123.8925320252984	119.13284501345365
ENSMUSG00000000184.12	96.50991741863977	67.06525784915011	47.39234775242827	47.84031530346174
ENSMUSG00000000194.13	45.18108368536928	43.9734702033632	40.99046598606527	41.509318456628485
ENSMUSG00000000197.8	4.147291698980982	4.953683818403133	4.6517270388680805	3.248076643157932
ENSMUSG00000000214.11	61.18475047673118	56.77683761092822	88.70521066197945	86.43186999589751
ENSMUSG00000000247.11	11.710000091240417	11.050525441053143	10.132474738128494	10.239699247921616
ENSMUSG00000000248.16	0.29275000228101045	0.15242104056625025	5.7110312160360595	4.459223866030381
ENSMUSG00000000253.13	61.6238754801527	55.48125876611509	23.39680530440579	24.222944457448985
ENSMUSG00000000275.16	3.26904169213795	3.1246313316081302	1.4277578040090149	1.871772980802876
ENSMUSG00000000276.11	50.4993753934743	47.09810153497133	66.27559612803137	62.59429056390795
ENSMUSG00000000278.10	37.4232086249225	34.06610256655693	13.17221715956704	11.285690031311459
ENSMUSG00000000282.12	26.396291872337777	28.12168198447317	22.015104203751907	22.791588648599728
ENSMUSG00000000290.13	1.8052916807328978	2.514947169343129	1.2435309905884968	0.6606257579304269
ENSMUSG00000000295.13	4.684000036496167	6.173052142933135	5.526804402615541	4.569328159018785
ENSMUSG00000000296.8	1.6101250125455575	1.1431578042468769	0.6908505503269426	0.8808343439072358
ENSMUSG00000000301.16	3.0250833569037745	2.6673682099093794	2.394948574466735	2.587450885227505
ENSMUSG00000000303.12	470.1565036633028	497.88332900965645	366.93375563031685	369.399902976097
ENSMUSG00000000305.12	39.71641697612375	38.714944303827565	26.897114759395635	28.076594712043143
ENSMUSG00000000318.16	16.881916798204937	14.556209374076898	8.935000450895126	8.643186999589751
ENSMUSG00000000320.10	8.050625062727788	8.611788791993138	7.599356053596369	7.652248362694111
ENSMUSG00000000325.16	24.395833523417537	26.140208457111918	17.82394419843512	17.561634731650514
ENSMUSG00000000326.13	2.439583352341754	1.4479998853793774	0.7369072536820722	1.2111472228724491
ENSMUSG00000000339.14	11.222083420772067	9.83115711652314	12.849820236081134	13.928193063033167
ENSMUSG00000000340.10	7.465125058165766	12.34610428586627	10.132474738128494	10.900325005852043
ENSMUSG00000000346.9	114.27008422368775	117.05935915488018	119.60925861327135	122.8763909750594
ENSMUSG00000000365.9	147.49720948258243	147.92461986954586	126.37959400647539	121.44503516621013
ENSMUSG00000000374.8	145.39916779956852	144.87619905822086	126.24142389641	117.48128061862758
ENSMUSG00000000378.15	13.46650010492648	14.327577813227524	17.82394419843512	17.506582585156313
ENSMUSG00000000384.15	22.151416839263124	20.19578787502816	17.08703694475305	17.836895464121525
ENSMUSG00000000386.15	1.4637500114050521	1.1431578042468769	0.5987371436166837	0.7156779044246291
ENSMUSG00000000399.10	60.11133380170081	57.386521773193216	69.4535086595353	68.7050788247644
ENSMUSG00000000416.16	11.319666754865738	8.916630873125639	13.402500676342688	20.91981566779685
ENSMUSG00000000420.15	75.13916725212601	73.31452051236637	75.394823392347	76.3022750409643
ENSMUSG00000000439.9	103.09679246996251	96.86357127985204	110.44397464560058	105.36980838990308
ENSMUSG00000000440.12	39.17970863860857	36.58104973590006	23.350748601050665	24.222944457448985
ENSMUSG00000000441.17	360.2288778067834	354.75997191794744	329.85810942943755	328.05574095895116
ENSMUSG00000000486.13	0.5855000045620209	0.38105260141562564	1.0593041771679788	1.2661993693666516
ENSMUSG00000000489.7	23.517583516574504	23.93010336890129	55.0838172127349	57.30928450046453
ENSMUSG00000000531.5	6.489291717229065	5.715789021234384	8.842887044184867	9.524021343496987
ENSMUSG00000000532.11	156.32850121805959	150.1347249577565	201.68230399211214	194.44418141752232
ENSMUSG00000000538.18	218.9770017061958	230.38440281588726	126.60987752325103	121.11472228724492
ENSMUSG00000000544.14	5.415875042198693	6.706525784915011	5.112294072419376	5.67037108890283
ENSMUSG00000000552.10	43.8149170080579	44.5831543656282	35.18732136331895	34.3525394123822
ENSMUSG00000000555.8	4.244875033074652	3.886736534439381	5.6649745126809306	4.8445888914897965
ENSMUSG00000000561.14	2.732333354622764	1.6766314462287528	1.7501547274949214	1.5414601018376626
ENSMUSG00000000563.17	43.76612534101106	48.5461014203507	45.45796621151283	47.28979383851972
ENSMUSG00000000568.15	84.40958399102468	82.38357242605827	78.57273592385096	73.9900848882078
ENSMUSG00000000579.14	1.268583343217712	0.8383157231143764	1.611984617429533	1.4313558088492582
ENSMUSG00000000581.8	5.025541705824013	4.648841737270633	6.2176549529424845	6.551205432810066
ENSMUSG00000000594.7	3.0250833569037745	2.1338945679275034	3.500309454989843	3.8536502545941564
ENSMUSG00000000600.15	16.15004179250241	16.004209259456275	23.39680530440579	22.241067183657705
ENSMUSG00000000605.9	7.709083393399942	6.630315264631886	10.639098475034917	10.019490661944808
ENSMUSG00000000627.15	1.5125416784518873	0.4572631216987507	2.625232091242382	2.752607324710112
ENSMUSG00000000628.10	8.148208396821458	5.639578500951259	3.408196048279584	4.294067426547775
ENSMUSG00000000631.20	188.53100146897071	184.96293272714468	108.46353640133	119.02274072046524
ENSMUSG00000000686.11	2.195625017107578	1.905263007078128	2.4870619811769936	2.6975551782159095
ENSMUSG00000000701.8	24.395833523417537	24.615998051449417	20.81762991651854	21.250128546762063
ENSMUSG00000000708.14	3.0738750239506096	1.905263007078128	1.335644397298756	1.2111472228724491
ENSMUSG00000000711.3	51.572792068504675	47.47915413638695	71.20366338703023	72.39357263987594
ENSMUSG00000000730.13	133.6891677083281	147.69598830869649	149.73034260752604	145.2275624517055
ENSMUSG00000000731.15	15.320583452706213	18.595366949082532	14.323634743445279	14.25850594199838
ENSMUSG00000000732.9	140.17845942555718	129.10062135961397	111.87173244960958	112.47153528765517
ENSMUSG00000000738.18	8.001833395680952	6.401683703782511	7.369072536820722	9.799282075967998
ENSMUSG00000000739.14	9.3192084059455	9.678736075956891	11.28389232200673	10.129594954933212
ENSMUSG00000000740.12	71.82133389294123	64.55031067980698	59.090750404631166	70.02633034062525
ENSMUSG00000000743.9	52.20708374011353	50.527574947711955	50.66237369064247	49.877244723747225
ENSMUSG00000000751.13	306.36287738707745	326.3334478523418	301.1647832391919	296.18054813880804
ENSMUSG00000000759.14	15.75970845612773	14.327577813227524	9.44162418780155	9.909386368956403
ENSMUSG00000000776.13	12.78341676627079	14.403788333510649	14.507861556865796	17.286373999179503
ENSMUSG00000000782.15	80.79900062955889	72.476204789252	63.42008052001334	64.52111569120503
ENSMUSG00000000792.2	1.5613333454987224	1.3717893650962523	1.6580413207846625	1.4313558088492582
ENSMUSG00000000794.9	1.6101250125455575	1.6766314462287528	0.13817011006538854	0.22020858597680895
ENSMUSG00000000804.14	94.99737574018789	103.95114966618267	69.9140756930866	68.48487023878758
ENSMUSG00000000811.13	81.43329230116774	74.38146779633013	52.91915215504381	54.83193790822543
